07-08-24 59.0
PPCI&N;Abrev. Net. Name;Net. Type;MCC;MNC;Country Initials;Organisation;Network;SIM;Last Update
Hot Mobile Ltd.;Israel;GSM 900;425;28;ISR;Hot Mobile Ltd.;Hot Mobile Ltd.;8997207;2016-05-17
Hot Mobile Ltd.;HOT IL;3G 2100;425;07;ISR;Hot Mobile Ltd.;Hot Mobile Ltd.;8997207;2016-05-17
Hot Mobile Ltd.;HOT IL;3G 900;425;07;ISR;Hot Mobile Ltd.;Hot Mobile Ltd.;8997207;2016-05-17
Hot Mobile Ltd.;HOT IL;GSM 1800;425;07;ISR;Hot Mobile Ltd.;Hot Mobile Ltd.;8997207;2016-05-17
Hot Mobile Ltd.;HOT IL;GSM 900;425;07;ISR;Hot Mobile Ltd.;Hot Mobile Ltd.;8997207;2016-05-17
Hot Mobile Ltd.;HOT IL;LTE 1800;425;07;ISR;Hot Mobile Ltd.;Hot Mobile Ltd.;8997207;2017-03-16
Hot Mobile Ltd.;HOT IL;LTE 2100;425;07;ISR;Hot Mobile Ltd.;Hot Mobile Ltd.;8997207;2017-03-16
IL Pelephone;PCL;3G 2100;425;03;ISR;Pelephone;Pelephone;8997250;2016-03-02
IL Pelephone;PCL;3G 850;425;03;ISR;Pelephone;Pelephone;8997250;2016-03-02
IL Pelephone;PCL;5G NR 3500;425;03;ISR;Pelephone;Pelephone;8997250;2023-08-10
IL Pelephone;PCL;LTE 1800;425;03;ISR;Pelephone;Pelephone;8997250;2016-03-02
IL Pelephone;PCL;LTE 2600;425;03;ISR;Pelephone;Pelephone;8997250;2023-08-10
IL Pelephone;PCL;LTE 700;425;03;ISR;Pelephone;Pelephone;8997250;2023-08-10
Cellcom IL;Cellcom;3G 2100;425;02;ISR;Cellcom Israel Ltd.;Cellcom Israel;8997202;2016-03-02
Cellcom IL;Cellcom;3G 850;425;02;ISR;Cellcom Israel Ltd.;Cellcom Israel;8997202;2016-03-02
Cellcom IL;Cellcom;GSM 1800;425;02;ISR;Cellcom Israel Ltd.;Cellcom Israel;8997202;2016-03-02
Partner IL;Partner;3G 2100;425;01;ISR;Partner Communications Company Ltd.;Partner IL;8997254;2016-02-16
Partner IL;Partner;5G/Volte 1800;425;01;ISR;Partner Communications Company Ltd.;Partner IL;8997254;2023-11-01
Partner IL;Partner;GSM 1800;425;01;ISR;Partner Communications Company Ltd.;Partner IL;8997254;2016-02-16
Partner IL;Partner;GSM 900;425;01;ISR;Partner Communications Company Ltd.;Partner IL;8997254;2016-02-16
Partner IL;Partner;LTE 1800;425;01;ISR;Partner Communications Company Ltd.;Partner IL;8997254;2016-02-16
WINDTRE;WINDTRE;3G 2100;222;88;ITA;WINDTRE;Wind Tre S.p.A.;893988;2020-04-07
WINDTRE;WINDTRE;3G 900;222;88;ITA;WINDTRE;Wind Tre S.p.A.;893988;2020-04-28
WINDTRE;WINDTRE;GSM 1800;222;88;ITA;WINDTRE;Wind Tre S.p.A.;893988;2020-04-07
WINDTRE;WINDTRE;GSM 900;222;88;ITA;WINDTRE;Wind Tre S.p.A.;893988;2020-04-07
WINDTRE;WINDTRE;LTE 1800;222;88;ITA;WINDTRE;Wind Tre S.p.A.;893988;2020-04-28
WINDTRE;WINDTRE;LTE 2100;222;88;ITA;WINDTRE;Wind Tre S.p.A.;893988;2020-04-28
WINDTRE;WINDTRE;LTE 2600;222;88;ITA;WINDTRE;Wind Tre S.p.A.;893988;2020-04-28
WINDTRE;WINDTRE;LTE 800;222;88;ITA;WINDTRE;Wind Tre S.p.A.;893988;2020-04-07
WINDTRE;WINDTRE;LTE-TDD 2600;222;88;ITA;WINDTRE;Wind Tre S.p.A.;893988;2020-04-30
WINDTRE;WINDTRE;NR n258;222;88;ITA;WINDTRE;Wind Tre S.p.A.;893988;2020-05-07
WINDTRE;WINDTRE;NR n78;222;88;ITA;WINDTRE;Wind Tre S.p.A.;893988;2020-05-07
TIM@sea;TIM@sea;GSM 1800;901;26;ITA;TIM S.p.A;TIM;;2017-05-15
TIM@sea;TIM@sea;GSM 900;901;26;ITA;TIM S.p.A;TIM;;2017-05-15
I TIM;TIM;3G 2100;222;01;ITA;TIM S.p.A;TIM;893901;2015-11-18
I TIM;TIM;GSM 1800;222;01;ITA;TIM S.p.A;TIM;893901;2015-11-18
I TIM;TIM;GSM 900;222;01;ITA;TIM S.p.A;TIM;893901;2015-11-18
I TIM;TIM;LTE 1800;222;01;ITA;TIM S.p.A;TIM;893901;2015-11-18
I TIM;TIM;LTE 2600;222;01;ITA;TIM S.p.A;TIM;893901;2015-11-18
I TIM;TIM;LTE 800;222;01;ITA;TIM S.p.A;TIM;893901;2015-11-18
vodafone IT;voda IT;3G 2100;222;10;ITA;Vodafone Italy;vodafone;893910;2016-03-03
vodafone IT;voda IT;GSM 1800;222;10;ITA;Vodafone Italy;vodafone;893910;2016-03-03
vodafone IT;voda IT;GSM 900;222;10;ITA;Vodafone Italy;vodafone;893910;2016-03-03
ILIAD;ILIAD;3G 2100;222;50;ITA;ILIAD Italia S.p.A.;ILIAD ITALIA;893950;2017-09-26
ILIAD;ILIAD;3G 900;222;50;ITA;ILIAD Italia S.p.A.;ILIAD ITALIA;893950;2017-09-26
ILIAD;ILIAD;LTE 1800;222;50;ITA;ILIAD Italia S.p.A.;ILIAD ITALIA;893950;2017-09-26
ILIAD;ILIAD;LTE 2600;222;50;ITA;ILIAD Italia S.p.A.;ILIAD ITALIA;893950;2017-09-26
FLOW;FLOW;GSM 1900;338;180;JAM;FLOW Jamaica;FLOW;8901018;2016-08-22
Digicel;Digicel;3G 1800;338;050;JAM;Digicel (Jamaica) Limited;Digicel Jamaica;891050;2016-03-16
Digicel;Digicel;3G 1900;338;050;JAM;Digicel (Jamaica) Limited;Digicel Jamaica;891050;2016-03-16
Digicel;Digicel;3G 850;338;050;JAM;Digicel (Jamaica) Limited;Digicel Jamaica;891050;2016-03-16
Digicel;Digicel;GSM 1800;338;050;JAM;Digicel (Jamaica) Limited;Digicel Jamaica;891050;2016-03-16
Digicel;Digicel;GSM 850;338;050;JAM;Digicel (Jamaica) Limited;Digicel Jamaica;891050;2016-03-16
Digicel;Digicel;GSM 900;338;050;JAM;Digicel (Jamaica) Limited;Digicel Jamaica;891050;2016-03-16
UMNIAH;UMNIAH;GSM 1800;416;03;JOR;Umniah Mobile Company;Umniah;8996203;2016-03-02
Orange JO;OrangeJO;GSM 900;416;77;JOR;Orange Jordan;Orange;8996277;2018-05-30
Zain JO;Zain JO;GSM 900;416;01;JOR;Zain Jordan;Zain JO;8996201;2013-02-20
KDDI_50;KDDI_50;LTE 2100;440;50;JPN;KDDI Corporation;KDDI Corporation;8981300;2024-01-10
KDDI_50;KDDI_50;LTE 800;440;50;JPN;KDDI Corporation;KDDI Corporation;8981300;2024-01-10
KDDI_54;KDDI_54;NRn 257;440;54;JPN;KDDI Corporation;KDDI Corporation;8981300;2024-01-10
KDDI_54;KDDI_54;NRn 77;440;54;JPN;KDDI Corporation;KDDI Corporation;8981300;2024-01-10
KDDI_51;KDDI_51;LTE 1500;440;51;JPN;KDDI Corporation;KDDI Corporation;8981300;2024-01-10
KDDI_51;KDDI_51;LTE 2100;440;51;JPN;KDDI Corporation;KDDI Corporation;8981300;2024-01-10
KDDI_51;KDDI_51;LTE 800;440;51;JPN;KDDI Corporation;KDDI Corporation;8981300;2024-01-10
KDDI_54;KDDI_54;NRn 257;440;54;JPN;KDDI Corporation;KDDI Corporation;8981300;2024-01-10
KDDI_54;KDDI_54;NRn 77;440;54;JPN;KDDI Corporation;KDDI Corporation;8981300;2024-01-10
SoftBank;SoftBank;3G 2100;440;20;JPN;SoftBank Corp.;SoftBank;898120;2018-12-13
SoftBank;SoftBank;3G 900;440;20;JPN;SoftBank Corp.;SoftBank;898120;2018-12-13
SoftBank;SoftBank;LTE-FDD 1500;440;20;JPN;SoftBank Corp.;SoftBank;898120;2018-04-04
SoftBank;SoftBank;LTE-FDD 1700;440;20;JPN;SoftBank Corp.;SoftBank;898120;2018-04-04
SoftBank;SoftBank;LTE-FDD 2100;440;20;JPN;SoftBank Corp.;SoftBank;898120;2018-04-04
SoftBank;SoftBank;LTE-FDD 700;440;20;JPN;SoftBank Corp.;SoftBank;898120;2018-04-23
SoftBank;SoftBank;LTE-FDD 900;440;20;JPN;SoftBank Corp.;SoftBank;898120;2018-04-04
SoftBank;SoftBank;LTE-TDD 2500;440;20;JPN;SoftBank Corp.;SoftBank;898120;2018-04-04
SoftBank;SoftBank;LTE-TDD 3500;440;20;JPN;SoftBank Corp.;SoftBank;898120;2018-04-23
JP DOCOMO;DOCOMO;3G 2100;440;10;JPN;NTT DOCOMO, Inc.;DOCOMO;8981100;2015-09-02
Rakuten;Rakuten;LTE 1800;440;11;JPN;Rakuten Mobile, Inc.;Rakuten Mobile;898109;2024-04-15
IPKO;IPKO;3G 900;221;02;K00;IPKO Telecommunications LLC;IPKO;8938302;2018-10-16
IPKO;IPKO;GSM 1800;221;02;K00;IPKO Telecommunications LLC;IPKO;8938302;2018-10-16
IPKO;IPKO;GSM 900;221;02;K00;IPKO Telecommunications LLC;IPKO;8938302;2018-10-16
IPKO;IPKO;LTE 1800;221;02;K00;IPKO Telecommunications LLC;IPKO;8938302;2018-10-16
Vala KS;Vala;2G-GSM DCS 1800;221;01;K00;Kosovo Telecom JSC;Vala Kosovo Telecom;8938301;2024-06-28
Vala KS;Vala;2G-GSM GSM 900;221;01;K00;Kosovo Telecom JSC;Vala Kosovo Telecom;8938301;2024-06-28
Vala KS;Vala;3G-UTRA/FDD 3-DCS 1800;221;01;K00;Kosovo Telecom JSC;Vala Kosovo Telecom;8938301;2024-06-28
Vala KS;Vala;4G-E-UTRAN 8-900 MHZ;221;01;K00;Kosovo Telecom JSC;Vala Kosovo Telecom;8938301;2024-06-28
Vala KS;Vala;5G NR n78, n8, n3, n20;221;01;K00;Kosovo Telecom JSC;Vala Kosovo Telecom;8938301;2024-06-28
Tele2;Tele2;3G 2100;401;77;KAZ;Tele2 Kazakhstan;Tele2 Kazakhstan;8999777;2016-12-09
Tele2;Tele2;3G 900;401;77;KAZ;Tele2 Kazakhstan;Tele2 Kazakhstan;8999777;2016-12-09
Tele2;Tele2;GSM 1800;401;77;KAZ;Tele2 Kazakhstan;Tele2 Kazakhstan;8999777;2016-12-09
Tele2;Tele2;GSM 900;401;77;KAZ;Tele2 Kazakhstan;Tele2 Kazakhstan;8999777;2015-12-14
Tele2;Tele2;LTE 1800;401;77;KAZ;Tele2 Kazakhstan;Tele2 Kazakhstan;8999777;2016-12-09
ALTEL;ALTEL;3G 2100;401;07;KAZ;Tele2 Kazakhstan;ALTEL;8999707;2016-12-09
ALTEL;ALTEL;3G 900;401;07;KAZ;Tele2 Kazakhstan;ALTEL;8999707;2016-12-09
ALTEL;ALTEL;GSM 1800;401;07;KAZ;Tele2 Kazakhstan;ALTEL;8999707;2016-12-09
ALTEL;ALTEL;GSM 900;401;07;KAZ;Tele2 Kazakhstan;ALTEL;8999707;2016-12-09
ALTEL;ALTEL;LTE 1800;401;07;KAZ;Tele2 Kazakhstan;ALTEL;8999707;2016-12-09
Beeline KZ;Beeline;3G 2100;401;01;KAZ;Beeline Kazakhstan;Beeline;8999701;2016-02-04
Beeline KZ;Beeline;GSM 900;401;01;KAZ;Beeline Kazakhstan;Beeline;8999701;2016-02-04
Kcell;Kcell;GSM 900;401;02;KAZ;Kcell JSC;Kcell;8999702;2016-02-04
Airtel;Airtel;3G 2100;639;03;KEN;Airtel Kenya;Airtel;8925403;2015-12-14
Airtel;Airtel;GSM 1800;639;03;KEN;Airtel Kenya;Airtel;8925403;2015-12-14
Airtel;Airtel;GSM 900;639;03;KEN;Airtel Kenya;Airtel;8925403;2015-12-14
FAIBA;FAIBA;LTE 700;639;10;KEN;Jamii Telecommunications Limited;FAIBA;8925410;2017-08-30
O!;O!;3G 2100;437;09;KGZ;Nur Telecom LLC;O!;8999609;2016-03-02
O!;O!;GSM 1800;437;09;KGZ;Nur Telecom LLC;O!;8999609;2016-03-02
O!;O!;GSM 900;437;09;KGZ;Nur Telecom LLC;O!;8999609;2016-03-02
O!;O!;LTE 2600;437;09;KGZ;Nur Telecom LLC;O!;8999609;2016-03-02
MEGA;MEGA;3G 2100;437;05;KGZ;Mega;MEGA;8999605;2023-03-01
MEGA;MEGA;3G 900;437;05;KGZ;Mega;MEGA;8999605;2023-03-01
MEGA;MEGA;GSM 1800;437;05;KGZ;Mega;MEGA;8999605;2023-03-01
MEGA;MEGA;GSM 900;437;05;KGZ;Mega;MEGA;8999605;2023-03-01
MEGA;MEGA;LTE 1800;437;05;KGZ;Mega;MEGA;8999605;2023-03-01
MEGA;MEGA;LTE 2100;437;05;KGZ;Mega;MEGA;8999605;2023-03-01
MEGA;MEGA;LTE 800;437;05;KGZ;Mega;MEGA;8999605;2023-03-01
Beeline KG;Beeline;3G 2100;437;01;KGZ;Beeline Kyrgystan;Beeline;89996;2016-02-04
Beeline KG;Beeline;GSM 1800;437;01;KGZ;Beeline Kyrgystan;Beeline;89996;2016-02-04
Beeline KG;Beeline;GSM 900;437;01;KGZ;Beeline Kyrgystan;Beeline;89996;2016-02-04
Metfone;Metfone;3G 2100;456;08;KHM;metfone;Metfone;8985508;2016-03-02
Metfone;Metfone;GSM 1800;456;08;KHM;metfone;Metfone;8985508;2016-03-02
Metfone;Metfone;GSM 900;456;08;KHM;metfone;Metfone;8985508;2016-03-02
Smart;Smart;3G 2100;456;02;KHM;Smart Axiata;Smart;8985502;2019-08-13
Smart;Smart;GSM 1800;456;02;KHM;Smart Axiata;Smart;8985502;2019-08-13
Smart;Smart;GSM 1800;456;06;KHM;Smart Axiata;Smart;8985506;2019-08-13
Smart;Smart;GSM 900;456;02;KHM;Smart Axiata;Smart;8985502;2019-08-13
Smart;Smart;GSM 900;456;06;KHM;Smart Axiata;Smart;8985506;2019-08-13
Smart;Smart;LTE 1800;456;06;KHM;Smart Axiata;Smart;8985506;2019-08-13
Smart;Smart;LTE-FDD 1800;456;02;KHM;Smart Axiata;Smart;8985502;2019-08-13
Smart;Smart;LTE-FDD 2100;456;02;KHM;Smart Axiata;Smart;8985502;2019-08-13
Smart;Smart;LTE-FDD 2600;456;02;KHM;Smart Axiata;Smart;8985502;2019-08-13
Smart;Smart;3G 2100;456;06;KHM;Smart Axiata;Smart;8985506;2019-08-13
Smart;Smart;3G 2100;456;05;KHM;Smart Axiata;Smart;8985505;2019-08-13
Smart;Smart;GSM 900;456;05;KHM;Smart Axiata;Smart;8985505;2019-08-13
Smart;Smart;GSM 900;456;05;KHM;Smart Axiata;Smart;8985505;2019-08-13
Smart;Smart;LTE-FDD 1800;456;05;KHM;Smart Axiata;Smart;8985505;2019-08-13
Smart;Smart;LTE-FDD 1800;456;06;KHM;Smart Axiata;Smart;8985506;2019-08-13
Smart;Smart;LTE-FDD 2100;456;05;KHM;Smart Axiata;Smart;8985505;2019-08-13
Smart;Smart;LTE-FDD 2100;456;06;KHM;Smart Axiata;Smart;8985506;2019-08-13
Smart;Smart;LTE-FDD 2600;456;05;KHM;Smart Axiata;Smart;8985505;2019-08-13
Smart;Smart;LTE-FDD 2600;456;06;KHM;Smart Axiata;Smart;8985506;2019-08-13
Cellcard;Cellcard;3G 2100;456;01;KHM;Cellcard;Cellcard;8985501;2016-07-01
Cellcard;Cellcard;GSM 1800;456;01;KHM;Cellcard;Cellcard;8985501;2016-07-01
Cellcard;Cellcard;GSM 900;456;01;KHM;Cellcard;Cellcard;8985501;2016-07-01
Cellcard;Cellcard;LTE 1800;456;01;KHM;Cellcard;Cellcard;8985501;2016-07-01
FLOW;FLOW;GSM 1900;356;110;KNA;FLOW St Kitts & Nevis;FLOW;8901020;2016-08-22
FLOW;FLOW;GSM 850;356;110;KNA;FLOW St Kitts & Nevis;FLOW;8901020;2016-08-22
KOR LG Uplus;LG U+;LTE 2100;450;06;KOR;LG Uplus, Corp.;LG Uplus Corp;898206;2015-10-21
KOR LG Uplus;LG U+;LTE 2100;450;10;KOR;LG Uplus, Corp.;LG Uplus Corp;898206;2018-12-11
KOR LG Uplus;LG U+;LTE 800;450;06;KOR;LG Uplus, Corp.;LG Uplus Corp;898206;2015-10-21
KOR LG Uplus;LG U+;LTE 800;450;10;KOR;LG Uplus, Corp.;LG Uplus Corp;898206;2018-12-11
KOR SK Telecom;SKT;3G 2100;450;05;KOR;SK Telecom Co., Ltd.;SK Telecom;898205;2016-02-04
KT;KT;3G 2100;450;08;KOR;KT Corporation;KT;8945008;2015-10-28
KT;KT;LTE 1800;450;08;KOR;KT Corporation;KT;8945008;2015-10-28
KT;KT;LTE 2100;450;08;KOR;KT Corporation;KT;8945008;2015-10-28
KT;KT;LTE 900;450;08;KOR;KT Corporation;KT;8945008;2015-10-28
stc Kuwait;stc;3G 2100;419;04;KWT;stc Kuwait;stc;8996504;2020-06-18
stc Kuwait;stc;3G 900;419;04;KWT;stc Kuwait;stc;8996504;2020-06-19
stc Kuwait;stc;E-UTRA(4G) 3500;419;04;KWT;stc Kuwait;stc;8996504;2020-06-19
stc Kuwait;stc;GSM 1800;419;04;KWT;stc Kuwait;stc;8996504;2020-03-26
stc Kuwait;stc;GSM 900;419;04;KWT;stc Kuwait;stc;8996504;2020-03-26
stc Kuwait;stc;LTE-FDD 1800;419;04;KWT;stc Kuwait;stc;8996504;2020-06-18
stc Kuwait;stc;LTE-FDD 2100;419;04;KWT;stc Kuwait;stc;8996504;2020-06-18
stc Kuwait;stc;LTE-FDD 2600;419;04;KWT;stc Kuwait;stc;8996504;2020-06-18
stc Kuwait;stc;LTE-FDD 800;419;04;KWT;stc Kuwait;stc;8996504;2020-06-18
stc Kuwait;stc;NR-TDD 3500;419;04;KWT;stc Kuwait;stc;8996504;2020-06-18
Ooredoo;Ooredoo;3G 2100;419;03;KWT;Ooredoo Kuwait;Ooredoo;8996503;2016-03-02
Ooredoo;Ooredoo;GSM 1800;419;03;KWT;Ooredoo Kuwait;Ooredoo;8996503;2016-03-02
Ooredoo;Ooredoo;GSM 900;419;03;KWT;Ooredoo Kuwait;Ooredoo;8996503;2016-03-02
Ooredoo;Ooredoo;LTE 1800;419;03;KWT;Ooredoo Kuwait;Ooredoo;8996503;2016-03-02
Zain KW;zain KW;3G 2100;419;02;KWT;Zain Kuwait;zain KW;899659;2016-03-02
Zain KW;zain KW;GSM 1800;419;02;KWT;Zain Kuwait;zain KW;899659;2016-03-02
Zain KW;zain KW;GSM 900;419;02;KWT;Zain Kuwait;zain KW;899659;2016-03-02
Unitel;UNITEL;3G 2100;457;03;LAO;Star Telecom Company Limited (STL);LAT;8945703;2018-03-12
Unitel;UNITEL;GSM 1800;457;03;LAO;Star Telecom Company Limited (STL);LAT;8945703;2012-07-05
Unitel;UNITEL;GSM 900;457;03;LAO;Star Telecom Company Limited (STL);LAT;8945703;2012-07-05
Unitel;UNITEL;LTE 1800;457;03;LAO;Star Telecom Company Limited (STL);LAT;8945703;2018-03-12
TPLUS;TPLUS;3G 2100;457;08;LAO;TPLUS;TPLUS;8985608;2019-08-06
TPLUS;TPLUS;GSM 1800;457;08;LAO;TPLUS;TPLUS;8985608;2019-08-06
TPLUS;TPLUS;GSM 900;457;08;LAO;TPLUS;TPLUS;8985608;2019-08-06
ETL MOBILE NETWORK;ETLMNW;3G 2100;457;02;LAO;ETL Company Limited;ETL MOBILE;8945702;2015-04-07
ETL MOBILE NETWORK;ETLMNW;GSM 900;457;02;LAO;ETL Company Limited;ETL MOBILE;8945702;2015-04-07
ETL MOBILE NETWORK;ETLMNW;LTE-FDD 2600;457;02;LAO;ETL Company Limited;ETL MOBILE;8945702;2019-10-07
LAO GSM;LAO GSM;3G 2100;457;01;LAO;Lao Telecommunication Public Company;LAO TELECOMMUNICATIONS;8985601;2019-02-07
LAO GSM;LAO GSM;GSM 1800;457;01;LAO;Lao Telecommunication Public Company;LAO TELECOMMUNICATIONS;8985601;2019-03-08
LAO GSM;LAO GSM;GSM 900;457;01;LAO;Lao Telecommunication Public Company;LAO TELECOMMUNICATIONS;8985601;2019-02-07
Best Telecom Laos;Best;2G 900;457;07;LAO;Best Telecom Company Limited;MVNO;;2023-07-25
Best Telecom Laos;Best;3G 2100;457;07;LAO;Best Telecom Company Limited;MVNO;;2023-07-25
Best Telecom Laos;Best;4G 1800;457;07;LAO;Best Telecom Company Limited;MVNO;;2023-07-25
Best Telecom Laos;Best;4G+ 2600;457;07;LAO;Best Telecom Company Limited;MVNO;;2023-07-25
touch;touch;GSM 900;415;03;LBN;Touch;MIC2;8996103;2015-10-13
touch;touch;LTE 1800;415;03;LBN;Touch;MIC2;8996103;2015-10-13
touch;touch;LTE 800;415;03;LBN;Touch;MIC2;8996103;2015-10-13
alfa;alfa;3G 2100;415;01;LBN;Alfa;Alfa;8996101;2015-08-10
alfa;alfa;GSM 900;415;01;LBN;Alfa;Alfa;8996101;2015-08-10
Orange LBR;Orange L;3G 2100;618;07;LBR;Orange Liberia;Orange Liberia;8923107;2018-08-07
Orange LBR;Orange L;GSM 1800;618;07;LBR;Orange Liberia;Orange Liberia;8923107;2018-08-07
Orange LBR;Orange L;GSM 900;618;07;LBR;Orange Liberia;Orange Liberia;8923107;2018-08-07
Orange LBR;Orange L;LTE-FDD 1800;618;07;LBR;Orange Liberia;Orange Liberia;8923107;2018-08-07
LBR Lonestar Cell;MTN LBR;3G UTRA, FDD 8 - 900 MHz, 1 - IMT 2.1 GHz;618;01;LBR;Lonestar Communications Corporation;Lonestar Cell;8923101;2024-03-19
LBR Lonestar Cell;MTN LBR;4G-E-UTRAN 20 - 800 MHz EDD;618;01;LBR;Lonestar Communications Corporation;Lonestar Cell;8923101;2024-03-19
LBR Lonestar Cell;MTN LBR;4G-E-UTRAN 23 - DCS 1800;618;01;LBR;Lonestar Communications Corporation;Lonestar Cell;8923101;2024-03-19
LBR Lonestar Cell;MTN LBR;4G-E-UTRAN 3 1 - IMT 2.1 GHz;618;01;LBR;Lonestar Communications Corporation;Lonestar Cell;8923101;2024-03-19
LBR Lonestar Cell;MTN LBR;4G-E-UTRAN 8 - 900 MHz;618;01;LBR;Lonestar Communications Corporation;Lonestar Cell;8923101;2024-03-19
LBR Lonestar Cell;MTN LBR;DCS 1800;618;01;LBR;Lonestar Communications Corporation;Lonestar Cell;8923101;2024-03-19
LBR Lonestar Cell;MTN LBR;GSM 900;618;01;LBR;Lonestar Communications Corporation;Lonestar Cell;8923101;2024-03-19
Libyana;Libyana;3G 2100;606;00;LBY;Libyana Mobile Phone;Libyana;892180;2024-02-20
Libyana;Libyana;3G 900;606;00;LBY;Libyana Mobile Phone;Libyana;892180;2024-02-20
Libyana;Libyana;4G 1800;606;00;LBY;Libyana Mobile Phone;Libyana;892180;2024-02-20
Libyana;Libyana;4G 2100;606;00;LBY;Libyana Mobile Phone;Libyana;892180;2024-02-20
Libyana;Libyana;GSM 1800;606;00;LBY;Libyana Mobile Phone;Libyana;892180;2024-02-20
Libyana;Libyana;GSM 900;606;00;LBY;Libyana Mobile Phone;Libyana;892180;2024-02-20
FLOW;FLOW;GSM 850;358;110;LCA;FLOW St. Lucia;FLOW;8901021;2016-08-22
DIGICEL;DIGICEL;GSM 1800;358;050;LCA;Digicel St Lucia;Digicel (St Lucia);891;2015-08-10
DIGICEL;DIGICEL;GSM 1900;358;050;LCA;Digicel St Lucia;Digicel (St Lucia);891;2015-08-10
DIGICEL;DIGICEL;GSM 900;358;050;LCA;Digicel St Lucia;Digicel (St Lucia);891;2015-08-10
SwisscomFL;Swiss FL;3G 2100;295;01;LIE;Swisscom (Switzerland) Ltd (Liechtenstein);Swisscom;894101;2013-02-20
SwisscomFL;Swiss FL;GSM 1800;295;01;LIE;Swisscom (Switzerland) Ltd (Liechtenstein);Swisscom;894101;2012-09-12
SwisscomFL;Swiss FL;GSM 900;295;01;LIE;Swisscom (Switzerland) Ltd (Liechtenstein);Swisscom;894101;2012-09-12
Salt.li;Salt.li;3G 2100;295;02;LIE;Salt Liechtenstein;Salt.li;8942302;2016-02-03
Salt.li;Salt.li;3G 900;295;02;LIE;Salt Liechtenstein;Salt.li;8942302;2023-06-01
Salt.li;Salt.li;LTE 1800;295;02;LIE;Salt Liechtenstein;Salt.li;8942302;2016-02-03
Salt.li;Salt.li;LTE 2100;295;02;LIE;Salt Liechtenstein;Salt.li;8942302;2023-06-01
Salt.li;Salt.li;LTE 2600;295;02;LIE;Salt Liechtenstein;Salt.li;8942302;2023-06-01
FL1;FL1;3G 2100;295;05;LIE;Telecom Liechtenstein AG;FL1;8942305;2015-11-24
FL1;FL1;GSM 1800;295;05;LIE;Telecom Liechtenstein AG;FL1;8942305;2015-11-24
FL1;FL1;GSM 900;295;05;LIE;Telecom Liechtenstein AG;FL1;8942305;2015-11-24
FL1;FL1;LTE 800;295;05;LIE;Telecom Liechtenstein AG;FL1;8942305;2015-11-24
Mobitel LK;Mobitel;3G 2100;413;01;LKA;Mobitel (Pvt) Limited;Mobitel;899401;2015-12-14
Mobitel LK;Mobitel;GSM 1800;413;01;LKA;Mobitel (Pvt) Limited;Mobitel;899401;2015-12-14
Mobitel LK;Mobitel;GSM 900;413;01;LKA;Mobitel (Pvt) Limited;Mobitel;899401;2015-12-14
Mobitel LK;Mobitel;LTE 1800;413;01;LKA;Mobitel (Pvt) Limited;Mobitel;899401;2015-12-14
Hutch;Hutch;3G 2100;413;08;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899408;2016-02-02
Hutch;Hutch;3G 2100;413;03;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899403;2020-11-10
Hutch;Hutch;3G 2100;413;09;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899409;2020-11-10
Hutch;Hutch;4G LTE FDD 1800;413;08;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899408;2020-11-10
Hutch;Hutch;4G LTE FDD 1800;413;03;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899403;2020-11-10
Hutch;Hutch;4G LTE FDD 1800;413;09;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899409;2020-11-10
Hutch;Hutch;4G LTE FDD 900;413;08;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899408;2020-11-10
Hutch;Hutch;4G LTE FDD 900;413;03;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899403;2020-11-10
Hutch;Hutch;4G LTE FDD 900;413;09;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899409;2020-11-10
Hutch;Hutch;GSM 1800;413;08;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899408;2016-02-02
Hutch;Hutch;GSM 1800;413;03;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899403;2020-11-10
Hutch;Hutch;GSM 1800;413;09;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899409;2020-11-10
Hutch;Hutch;GSM 900;413;08;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899408;2016-02-02
Hutch;Hutch;GSM 900;413;03;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899403;2020-11-10
Hutch;Hutch;GSM 900;413;09;LKA;Hutch Sri Lanka;Hutchison Telecommunications Lanka (Pte);899409;2020-11-10
DIALOG;DIALOG;3G 2100;413;02;LKA;Dialog Axiata Plc;DIALOG;899402;2016-03-02
DIALOG;DIALOG;GSM 1800;413;02;LKA;Dialog Axiata Plc;DIALOG;899402;2016-03-02
DIALOG;DIALOG;GSM 900;413;02;LKA;Dialog Axiata Plc;DIALOG;899402;2016-03-02
